,Audio,Clean_WER,Clean_WIL,Clean_BLEU,whitenoise_WER,whitenoise_WIL,whitenoise_BLEU,pinknoise_WER,pinknoise_WIL,pinknoise_BLEU,brownnoise_WER,brownnoise_WIL,brownnoise_BLEU,violetnoise_WER,violetnoise_WIL,violetnoise_BLEU,bluenoise_WER,bluenoise_WIL,bluenoise_BLEU,dog_bark_WER,dog_bark_WIL,dog_bark_BLEU,streets_WER,streets_WIL,streets_BLEU,talking_WER,talking_WIL,talking_BLEU,roadworks_WER,roadworks_WIL,roadworks_BLEU,mixtalk_WER,mixtalk_WIL,mixtalk_BLEU,Sex
106,D:/hello/ASR/LibriSpeech/test-clean/1188\133604\1188-133604-0042.flac,0.2,0.3599999999999999,0.22218850628850886,0.6,0.8,1.0,0.8,0.95,1.0,0.8,0.9,1.0,1.0,1.0,1.0,0.6,0.8,1.0,0.8,0.9,1.0,0.8,0.9,1.0,0.8,0.95,1.0,0.8,0.95,1.0,1.0,1.0,1.0,M
107,D:/hello/ASR/LibriSpeech/test-clean/1188\133604\1188-133604-0043.flac,0.5,0.7142857142857143,0.9996398898567228,0.875,0.9833333333333332,1.0,0.9375,0.9951923076923076,1.0,0.625,0.8125,0.7076217294605707,0.625,0.8392857142857143,0.9997722533294172,0.8125,0.9333333333333332,0.9998274693147041,0.8125,0.9567307692307692,1.0,0.875,0.9722222222222222,1.0,1.0,1.0,1.0,0.9375,0.9947916666666666,1.0,0.9375,0.9943181818181818,1.0,M
108,D:/hello/ASR/LibriSpeech/test-clean/1188\133604\1188-133604-0044.flac,0.22,0.33869565217391306,0.28759328979236304,0.68,0.7952,0.8023308196625226,0.84,0.9359999999999999,1.0,0.38,0.4805405405405405,0.4572544165462268,0.56,0.7452631578947368,0.5959229856218324,0.66,0.8478947368421053,0.7081765560985009,0.4,0.5714285714285714,0.4490343258869493,0.7,0.826923076923077,0.7849180044463984,0.94,0.955,0.9999999938966851,0.88,0.9446153846153846,0.9756997989969076,0.54,0.7419512195121951,0.5893203639992577,M
109,D:/hello/ASR/LibriSpeech/test-clean/121\121726\121-121726-0000.flac,0.17647058823529413,0.2074303405572756,0.18270575092921448,0.7647058823529411,0.8655462184873951,0.9999032419721317,0.8235294117647058,0.9558823529411764,1.0,0.2352941176470588,0.3594771241830066,0.2763602749043418,0.29411764705882354,0.3931888544891642,0.31522752977538704,0.5294117647058824,0.7647058823529411,0.5973241542874248,0.5294117647058824,0.7647058823529411,0.5973241542874248,0.8235294117647058,0.9592760180995475,1.0,1.0,1.0,1.0,0.8235294117647058,0.9518716577540108,1.0,0.7647058823529411,0.9446366782006921,0.9997079018153529,F
110,D:/hello/ASR/LibriSpeech/test-clean/121\121726\121-121726-0001.flac,0.625,0.8392857142857143,1.0,0.875,0.9375,1.0,1.0,1.0,1.0,0.875,0.9791666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.875,0.9583333333333334,1.0,1.0,1.0,1.0,F
111,D:/hello/ASR/LibriSpeech/test-clean/121\121726\121-121726-0002.flac,0.4,0.4666666666666667,0.36252740539358896,0.6,0.84,1.0,0.8,0.8666666666666667,1.0,0.8,0.8666666666666667,1.0,0.6,0.84,1.0,0.8,0.8666666666666667,1.0,0.4,0.64,0.9995281141329166,0.6,0.84,1.0,1.0,1.0,1.0,0.6,0.8,1.0,0.8,0.8666666666666667,1.0,F
112,D:/hello/ASR/LibriSpeech/test-clean/121\121726\121-121726-0003.flac,0.2857142857142857,0.3826530612244898,0.2780510540306208,0.7142857142857143,0.9047619047619048,0.9998041085504218,0.5714285714285714,0.7857142857142857,0.6201464924816271,0.42857142857142855,0.6483516483516483,0.5052543222649668,0.6428571428571429,0.8285714285714285,0.6434088287099984,0.6428571428571429,0.8285714285714285,0.6434088287099984,0.5,0.6952380952380952,0.5316034718134812,0.35714285714285715,0.554945054945055,0.4288600383636528,0.6428571428571429,0.8626373626373627,0.663278755675555,0.7142857142857143,0.8857142857142857,0.9998130304350242,0.5714285714285714,0.8021978021978022,0.6521365855925757,F
113,D:/hello/ASR/LibriSpeech/test-clean/121\121726\121-121726-0004.flac,0.25,0.4375,0.3148861103253807,0.5,0.7142857142857143,0.9996500019477159,0.375,0.609375,0.9995893740465122,0.25,0.4375,0.3148861103253807,0.25,0.4375,0.3148861103253807,0.375,0.609375,0.9995893740465122,0.5,0.75,0.9996487556183012,0.5,0.75,0.9996487556183012,0.5,0.75,0.9996487556183012,1.0,1.0,1.0,0.375,0.609375,0.9995893740465122,F
114,D:/hello/ASR/LibriSpeech/test-clean/121\121726\121-121726-0005.flac,0.6666666666666666,0.8888888888888888,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,F
115,D:/hello/ASR/LibriSpeech/test-clean/121\121726\121-121726-0006.flac,0.2857142857142857,0.3571428571428572,0.26421871418903103,1.0,1.0,1.0,1.0,1.0,1.0,0.2857142857142857,0.3571428571428572,0.26421871418903103,0.7142857142857143,0.9183673469387756,1.0,0.7142857142857143,0.9183673469387756,1.0,0.2857142857142857,0.3571428571428572,0.26421871418903103,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2857142857142857,0.3571428571428572,0.26421871418903103,F
116,D:/hello/ASR/LibriSpeech/test-clean/121\121726\121-121726-0007.flac,0.21428571428571427,0.3826530612244898,0.28694874378544066,0.6428571428571429,0.8015873015873016,0.7220298784960626,0.2857142857142857,0.4897959183673469,0.3631889805605192,0.21428571428571427,0.3351648351648352,0.28737877123128996,0.2857142857142857,0.4897959183673469,0.3606016923412425,0.42857142857142855,0.6190476190476191,0.43289784301686185,0.35714285714285715,0.5238095238095238,0.4067718203394893,0.21428571428571427,0.3351648351648352,0.28737877123128996,0.8571428571428571,0.9523809523809524,1.0,0.6428571428571429,0.8015873015873016,0.7220298784960626,0.9285714285714286,0.9945054945054944,1.0,F
117,D:/hello/ASR/LibriSpeech/test-clean/121\121726\121-121726-0008.flac,0.42857142857142855,0.6734693877551021,0.9999999999999998,1.0,1.0,1.0,1.0,1.0,1.0,0.5714285714285714,0.7142857142857143,0.9999999999999998,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7142857142857143,0.9183673469387756,1.0,0.8571428571428571,0.9183673469387756,1.0,F
118,D:/hello/ASR/LibriSpeech/test-clean/121\121726\121-121726-0009.flac,0.42857142857142855,0.6142857142857143,0.5026619684829698,0.5,0.75,0.5083752909211073,0.5714285714285714,0.75,0.9996178721241932,0.35714285714285715,0.554945054945055,0.4010981619371937,0.5,0.6142857142857143,0.4645956264734011,0.42857142857142855,0.6483516483516483,0.5086717802914282,0.6428571428571429,0.8021978021978022,0.9996766270022878,0.35714285714285715,0.4740259740259739,0.4477136984956144,0.7857142857142857,0.9285714285714286,1.0,0.8571428571428571,0.9761904761904762,1.0,0.5,0.6142857142857143,0.9995472030207521,F
119,D:/hello/ASR/LibriSpeech/test-clean/121\121726\121-121726-0010.flac,0.2222222222222222,0.2888888888888889,0.2420454370068834,0.2777777777777778,0.4269005847953217,0.29056757749297113,0.2222222222222222,0.3421052631578947,0.2148716975185483,0.16666666666666666,0.2514619883040936,0.17858857395699812,0.5555555555555556,0.6000000000000001,0.4079032435427973,0.5,0.6638888888888889,0.5000008803575888,0.2222222222222222,0.3055555555555555,0.1703083087056071,0.2222222222222222,0.3421052631578947,0.2148716975185483,0.3888888888888889,0.5,0.3625453335902813,0.5555555555555556,0.7460317460317459,0.6305551944124688,0.3333333333333333,0.4555555555555556,0.3688123976054135,F
120,D:/hello/ASR/LibriSpeech/test-clean/121\121726\121-121726-0011.flac,0.14285714285714285,0.125,0.18038199477784772,0.5714285714285714,0.6734693877551021,0.4596468758753024,0.8571428571428571,0.8857142857142857,1.0,0.0,0.0,0.0,0.2857142857142857,0.3571428571428572,0.26421871418903103,0.7142857142857143,0.7857142857142857,0.9996712977840616,0.2857142857142857,0.3571428571428572,0.26421871418903103,0.5714285714285714,0.5714285714285714,0.9997789888750684,0.8571428571428571,0.8857142857142857,1.0,0.7142857142857143,0.7857142857142857,0.9996712977840616,0.42857142857142855,0.5428571428571429,0.9996131199873844,F
121,D:/hello/ASR/LibriSpeech/test-clean/121\121726\121-121726-0012.flac,0.6,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6,0.84,1.0,0.6,0.84,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.2,0.9714285714285714,1.0,F
122,D:/hello/ASR/LibriSpeech/test-clean/121\121726\121-121726-0013.flac,0.25,0.2,0.22218850628850886,0.5,0.6666666666666667,1.0,0.25,0.4375,0.9993975065718468,0.0,0.0,0.0,0.25,0.4375,0.9993975065718468,0.25,0.4375,0.9993975065718468,0.25,0.4375,0.9993975065718468,0.0,0.0,0.0,1.0,1.0,1.0,0.75,0.875,1.0,0.0,0.0,0.0,F
123,D:/hello/ASR/LibriSpeech/test-clean/121\121726\121-121726-0014.flac,0.75,0.9375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.75,0.9375,1.0,1.0,1.0,1.0,0.75,0.875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.75,0.9166666666666666,1.0,F
124,D:/hello/ASR/LibriSpeech/test-clean/121\123852\121-123852-0000.flac,0.3103448275862069,0.5243757431629013,0.4547714118382182,0.6206896551724138,0.791871921182266,0.6377804609526874,0.5172413793103449,0.7296551724137931,0.9996946660931696,0.3793103448275862,0.5850574712643679,0.4666007381521133,0.4482758620689655,0.6847290640394088,0.9996851244644644,0.5172413793103449,0.7324613555291319,0.9996609890019212,0.5172413793103449,0.6956004756242569,0.9996609890019212,0.5517241379310345,0.7496807151979565,0.9997292973337936,0.5862068965517241,0.7841634738186463,0.9997155630129492,0.7241379310344828,0.8965517241379308,1.0,0.5862068965517241,0.7990487514863258,0.999691241142828,F
125,D:/hello/ASR/LibriSpeech/test-clean/121\123852\121-123852-0001.flac,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.75,1.0,0.5,0.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,F
126,D:/hello/ASR/LibriSpeech/test-clean/121\123852\121-123852-0002.flac,0.4166666666666667,0.6045751633986928,0.47939073107635,0.4444444444444444,0.6287878787878788,0.4851886109902821,0.5277777777777778,0.7096774193548387,0.5313069727346302,0.4444444444444444,0.6397058823529411,0.45494250391286106,0.5833333333333334,0.8106060606060606,0.6432427845368798,0.5277777777777778,0.7567340067340067,0.5613218895450816,0.5,0.7050653594771241,0.5409580343582967,0.5277777777777778,0.7272727272727273,0.5544031383775625,0.6111111111111112,0.7407407407407407,0.724269662051665,0.5277777777777778,0.6666666666666667,0.5721100298403572,0.5555555555555556,0.7567567567567568,0.536646501349477,F
127,D:/hello/ASR/LibriSpeech/test-clean/121\123852\121-123852-0003.flac,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,F
128,D:/hello/ASR/LibriSpeech/test-clean/121\123852\121-123852-0004.flac,0.4375,0.6109913793103449,0.4769521464443632,0.84375,0.9565972222222222,0.9999176321811021,0.90625,0.9783653846153846,1.0,0.40625,0.6109913793103449,0.4964996518406252,0.78125,0.9310344827586208,0.9998299631853648,0.65625,0.8545673076923077,0.7089513929920617,0.65625,0.8424479166666667,0.6945866506777888,0.65625,0.7899305555555556,0.9998201384031932,0.875,0.9444444444444444,1.0,0.96875,0.9971590909090908,1.0,0.71875,0.8899456521739131,0.7481412841644766,F
129,D:/hello/ASR/LibriSpeech/test-clean/121\123859\121-123859-0000.flac,0.2432432432432433,0.4273192111029949,0.2979078298721265,0.3783783783783784,0.5794912559618441,0.4350925275349759,0.40540540540540543,0.6262548262548262,0.4592298106400664,0.2702702702702703,0.43706563706563706,0.3261851100991197,0.2702702702702703,0.4674945215485756,0.3255146734972678,0.2972972972972973,0.4924924924924925,0.34316427728050736,0.2432432432432433,0.4273192111029949,0.2979078298721265,0.2972972972972973,0.4924924924924925,0.3532169038961551,0.32432432432432434,0.5031796502384738,0.3962441914502984,0.3783783783783784,0.5532094594594594,0.4388641542974348,0.3783783783783784,0.5552123552123551,0.40565017262330216,F
130,D:/hello/ASR/LibriSpeech/test-clean/121\123859\121-123859-0001.flac,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,F
131,D:/hello/ASR/LibriSpeech/test-clean/121\123859\121-123859-0002.flac,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,F
132,D:/hello/ASR/LibriSpeech/test-clean/121\123859\121-123859-0003.flac,0.35,0.43666666666666665,0.4650014660006184,0.45,0.6975,0.5307470596012187,0.45,0.6441176470588235,0.5122165035034512,0.3,0.4235294117647059,0.3984688238602517,0.5,0.7222222222222222,0.9996415955597734,0.4,0.55,0.4874886459792282,0.45,0.6441176470588235,0.5324234575557508,0.35,0.5305555555555556,0.4249116123466643,0.65,0.8366666666666667,0.9997609549151512,0.6,0.7333333333333334,0.9997504742107168,0.7,0.846875,1.0,F
133,D:/hello/ASR/LibriSpeech/test-clean/121\123859\121-123859-0004.flac,0.29411764705882354,0.4705882352941176,0.3872867023235279,0.9411764705882352,0.9803921568627452,1.0,1.0,1.0,1.0,0.35294117647058826,0.5551470588235294,0.40999014795680144,0.4705882352941176,0.7022058823529411,0.9996595425283684,0.4117647058823529,0.5813148788927336,0.4730755255378258,0.6470588235294118,0.8487394957983193,0.6870532840054969,0.7647058823529411,0.8117647058823529,0.9999476414839141,1.0,1.0,1.0,0.9411764705882352,0.9852941176470588,1.0,0.6470588235294118,0.8398692810457516,1.0,F
134,D:/hello/ASR/LibriSpeech/test-clean/121\127105\121-127105-0000.flac,0.3703703703703704,0.5061728395061729,0.38517409325091023,0.8148148148148148,0.8842592592592593,1.0,0.8518518518518519,0.9012345679012346,0.98074999563945,0.3333333333333333,0.4708994708994709,0.35951388942981244,0.5925925925925926,0.7764550264550265,0.9997027957103348,0.5925925925925926,0.7391975308641976,0.5882515162612479,0.6296296296296297,0.8050682261208577,0.7058526947338197,0.7037037037037037,0.8419753086419753,0.7871866431227356,0.8518518518518519,0.9012345679012346,0.98074999563945,0.9629629629629628,0.9876543209876544,1.0,0.7037037037037037,0.8695652173913043,0.6925748684021276,F
135,D:/hello/ASR/LibriSpeech/test-clean/121\127105\121-127105-0001.flac,0.0,0.0,0.0,0.4,0.5833333333333334,0.37193778179306897,0.13333333333333333,0.1952380952380952,0.1979393794080403,0.0,0.0,0.0,0.13333333333333333,0.24888888888888885,0.19751036578441528,0.13333333333333333,0.24888888888888885,0.19751036578441528,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2958333333333333,0.2472294665247591,0.4666666666666667,0.6625000000000001,0.4775040580725698,0.3333333333333333,0.4958333333333334,0.3477144300490833,F
136,D:/hello/ASR/LibriSpeech/test-clean/121\127105\121-127105-0002.flac,0.4814814814814815,0.5967078189300412,0.5602893632455579,0.4444444444444444,0.6666666666666667,0.4941927871718148,0.5185185185185185,0.7154882154882155,0.5555108681627272,0.3703703703703704,0.4053497942386831,0.4593436632193452,0.4444444444444444,0.6666666666666667,0.4941927871718148,0.7777777777777778,0.9012345679012346,0.9997815078426144,0.3703703703703704,0.4648148148148148,0.43230308901868064,0.4814814814814815,0.5967078189300412,0.5706427504669505,0.4814814814814815,0.6843800322061191,0.5366053294818689,0.7037037037037037,0.8024691358024691,0.8463496274690416,0.7407407407407407,0.8518518518518519,0.9998321883712188,F
137,D:/hello/ASR/LibriSpeech/test-clean/121\127105\121-127105-0003.flac,0.3888888888888889,0.5198412698412698,0.4884344248044525,0.7222222222222222,0.8567251461988304,0.6952666246992473,0.6111111111111112,0.7731481481481481,0.6968105631097571,0.4444444444444444,0.6031746031746031,0.5395423053842383,0.5,0.6785714285714286,0.6179333529064535,0.5555555555555556,0.762962962962963,0.6473962417676806,0.5,0.7352941176470589,0.5265930748628038,0.5,0.7,0.5585989946024421,0.5,0.6538461538461539,0.5818302972611995,0.7777777777777778,0.8888888888888888,0.9998993667997732,0.5555555555555556,0.762962962962963,0.6211026035555719,F
138,D:/hello/ASR/LibriSpeech/test-clean/121\127105\121-127105-0004.flac,0.6666666666666666,0.8888888888888888,1.0,0.6666666666666666,0.8888888888888888,1.0,1.0,0.9166666666666666,1.0,0.6666666666666666,0.6666666666666667,1.0,0.6666666666666666,0.6666666666666667,1.0,0.6666666666666666,0.8888888888888888,1.0,0.6666666666666666,0.8888888888888888,1.0,1.0,0.9166666666666666,1.0,0.3333333333333333,0.5555555555555556,1.0,1.0,0.9166666666666666,1.0,1.6666666666666667,0.9444444444444444,1.0,F
139,D:/hello/ASR/LibriSpeech/test-clean/121\127105\121-127105-0005.flac,0.4,0.6210526315789474,0.4482800180829194,0.85,0.9357142857142856,1.0,0.85,0.9357142857142856,1.0,0.45,0.6638888888888889,0.5017923543847309,0.75,0.921875,1.0,0.8,0.9264705882352942,1.0,0.9,0.9833333333333332,1.0,0.8,0.9,1.0,0.85,0.94375,1.0,0.8,0.9,1.0,0.85,0.9625,1.0,F
140,D:/hello/ASR/LibriSpeech/test-clean/121\127105\121-127105-0006.flac,0.5384615384615384,0.7307692307692308,0.9999999999999998,0.6923076923076923,0.7644230769230769,0.6011332532528861,0.6153846153846154,0.6923076923076923,0.5683723233529597,0.4615384615384616,0.6483516483516483,0.5049557706479892,0.38461538461538464,0.554945054945055,0.4285153870271367,0.5384615384615384,0.6105769230769231,0.5017241670307168,0.4615384615384616,0.5846153846153846,0.4676273394950228,0.5384615384615384,0.6717948717948719,0.5388362040461787,0.8461538461538461,0.8371040723981898,1.0,0.6153846153846154,0.6923076923076923,0.5683723233529597,0.9230769230769232,0.9538461538461538,1.0,F
141,D:/hello/ASR/LibriSpeech/test-clean/121\127105\121-127105-0007.flac,0.26666666666666666,0.4238095238095239,0.32931846117157937,0.6666666666666666,0.7490196078431373,0.6251392090483081,0.5333333333333333,0.6717948717948719,0.5766561185427372,0.3333333333333333,0.5238095238095238,0.4399265461663529,0.3333333333333333,0.5238095238095238,0.43603092722277337,0.6,0.7333333333333334,0.6011332532528861,0.4,0.5833333333333334,0.43589161848250535,0.5333333333333333,0.6717948717948719,0.5766561185427372,0.6666666666666666,0.7666666666666666,0.9996984504819568,0.6666666666666666,0.7619047619047619,0.7985449655350664,0.5333333333333333,0.6952380952380952,0.5042045584989189,F
142,D:/hello/ASR/LibriSpeech/test-clean/121\127105\121-127105-0008.flac,0.5,0.6190476190476191,0.4596468758753024,0.8333333333333334,0.9166666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.1666666666666667,0.9791666666666666,1.0,F
143,D:/hello/ASR/LibriSpeech/test-clean/121\127105\121-127105-0009.flac,0.42857142857142855,0.5428571428571429,0.9999999999999998,0.7142857142857143,0.8857142857142857,1.0,0.42857142857142855,0.5428571428571429,0.9999999999999998,0.42857142857142855,0.5428571428571429,0.9999999999999998,0.7142857142857143,0.8857142857142857,1.0,0.42857142857142855,0.5428571428571429,0.9999999999999998,0.7142857142857143,0.9047619047619048,1.0,0.14285714285714285,0.1428571428571429,0.22984583093004296,0.2857142857142857,0.4047619047619048,0.3691645156060968,0.14285714285714285,0.1428571428571429,0.22984583093004296,0.7142857142857143,0.8095238095238095,1.0,F
144,D:/hello/ASR/LibriSpeech/test-clean/121\127105\121-127105-0010.flac,0.0,0.0,0.0,0.4,0.64,0.9995470489295006,1.0,1.0,1.0,0.2,0.2888888888888889,0.20937485762541366,0.3,0.3875000000000001,0.3239808957264968,0.4,0.6000000000000001,0.4182728161491466,0.5,0.6875,0.9999999999999998,0.4,0.6000000000000001,0.9995482123032768,0.9,0.9666666666666668,1.0,0.9,0.9666666666666668,1.0,0.7,0.91,1.0,F
145,D:/hello/ASR/LibriSpeech/test-clean/121\127105\121-127105-0011.flac,0.1,0.18999999999999995,0.143951330417733,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.6815789473684211,0.43238237848728944,0.65,0.8638888888888889,1.0,0.4,0.6000000000000001,0.5000813128456715,0.55,0.7868421052631579,0.5805345718599442,0.85,0.9625,1.0,0.85,0.925,0.9999623442541242,0.85,0.9653846153846154,1.0,0.7,0.8638888888888889,0.6599782455430743,F
146,D:/hello/ASR/LibriSpeech/test-clean/121\127105\121-127105-0012.flac,0.21052631578947367,0.2598684210526315,0.2455572681536529,0.8947368421052632,0.9766081871345028,1.0,0.7894736842105263,0.9157894736842104,0.999886597226409,0.2631578947368421,0.35526315789473684,0.31776043131443604,0.5789473684210527,0.7192982456140351,0.7007299390007199,0.631578947368421,0.8016194331983806,0.9997798759911743,0.5789473684210527,0.7408906882591093,0.9997375367259602,0.8421052631578947,0.9323308270676692,1.0,0.8947368421052632,0.9649122807017544,1.0,0.9473684210526316,0.9894736842105264,1.0,0.7368421052631579,0.8903508771929824,1.0,F
147,D:/hello/ASR/LibriSpeech/test-clean/121\127105\121-127105-0013.flac,0.45,0.6441176470588235,0.5356532446562194,0.6,0.7866666666666666,0.9997624263351488,0.7,0.8714285714285714,0.9997890140835664,0.35,0.4718749999999999,0.4150484581101879,0.65,0.846875,0.9998009445711068,0.6,0.7866666666666666,0.9997624263351488,0.45,0.621875,0.4874886459792282,0.75,0.9166666666666666,0.9998244833315298,0.7,0.88,0.9998044845330142,0.6,0.8315789473684211,0.999752317375573,0.7,0.88,0.9998044845330142,F
148,D:/hello/ASR/LibriSpeech/test-clean/121\127105\121-127105-0014.flac,0.3333333333333333,0.5555555555555556,0.9999999999999998,0.3333333333333333,0.5555555555555556,0.9999999999999998,0.3333333333333333,0.5555555555555556,0.9999999999999998,0.3333333333333333,0.5555555555555556,0.9999999999999998,0.3333333333333333,0.5555555555555556,0.9999999999999998,0.3333333333333333,0.5555555555555556,0.9999999999999998,0.3333333333333333,0.5555555555555556,0.9999999999999998,0.3333333333333333,0.5555555555555556,0.9999999999999998,0.3333333333333333,0.5555555555555556,0.9999999999999998,1.0,1.0,1.0,0.3333333333333333,0.5555555555555556,0.9999999999999998,F
149,D:/hello/ASR/LibriSpeech/test-clean/121\127105\121-127105-0015.flac,0.3,0.51,0.36574956749901777,0.6,0.7714285714285715,1.0,0.4,0.64,0.5069486167634284,0.3,0.4555555555555556,0.3664026540466505,0.6,0.7714285714285715,0.999736984411088,0.6,0.8,0.9997264506004836,0.4,0.64,0.5069486167634284,0.3,0.4555555555555556,0.3664026540466505,0.8,0.9428571428571428,1.0,0.9,0.98,1.0,0.6,0.8,0.9997264506004836,F
150,D:/hello/ASR/LibriSpeech/test-clean/121\127105\121-127105-0016.flac,0.0,0.0,0.0,0.5,0.75,0.9996116842144692,0.5,0.6190476190476191,0.9995962544986036,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.75,0.9996116842144692,0.0,0.0,0.0,0.8333333333333334,0.8125,0.999712821269972,0.8333333333333334,0.9166666666666666,1.0,0.3333333333333333,0.33333333333333337,0.9999999999999998,0.0,0.0,0.0,F
151,D:/hello/ASR/LibriSpeech/test-clean/121\127105\121-127105-0017.flac,0.4,0.6000000000000001,0.9995482123032768,0.9,0.98,1.0,0.9,0.9666666666666668,1.0,0.3,0.4555555555555556,0.3664026540466505,0.7,0.85,0.999800632028118,0.9,0.9888888888888888,1.0,0.7,0.8714285714285714,0.9997849574634162,0.6,0.6799999999999999,0.9997876757473044,0.6,0.7714285714285715,0.999736984411088,0.9,0.95,1.0,0.8,0.9428571428571428,1.0,F
152,D:/hello/ASR/LibriSpeech/test-clean/121\127105\121-127105-0018.flac,0.375,0.5535714285714286,0.9999999999999998,1.0,1.0,1.0,1.0,1.0,1.0,0.375,0.609375,0.9999999999999998,0.75,0.9166666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.875,0.96875,1.0,0.875,0.96875,1.0,1.0,1.0,1.0,0.875,0.9821428571428572,1.0,F
153,D:/hello/ASR/LibriSpeech/test-clean/121\127105\121-127105-0019.flac,0.3636363636363637,0.4335664335664336,0.35134719395938674,0.6363636363636364,0.7482517482517483,0.5562987798299943,0.5454545454545454,0.6287878787878788,0.9996210801624168,0.3636363636363637,0.4710743801652893,0.3248831681759997,0.5454545454545454,0.6573426573426573,0.5057423775197716,0.4545454545454545,0.6287878787878788,0.4631570271399138,0.4545454545454545,0.6727272727272728,0.9996647852319236,0.5454545454545454,0.6287878787878788,0.9996210801624168,0.6363636363636364,0.8383838383838385,0.999751047279027,0.6363636363636364,0.8181818181818181,1.0,0.9090909090909092,0.9917355371900828,1.0,F
154,D:/hello/ASR/LibriSpeech/test-clean/121\127105\121-127105-0020.flac,0.4390243902439024,0.5967987804878048,0.5386116356720485,0.5121951219512195,0.7043606799704359,0.5905379519863065,0.5365853658536586,0.7331855136733185,0.9996696881766952,0.3902439024390244,0.5644599303135889,0.4731978290384171,0.4878048780487805,0.6893453145057766,0.4907946176546828,0.5121951219512195,0.6893453145057766,0.544349963648294,0.4878048780487805,0.6926829268292682,0.5711104058828462,0.4146341463414634,0.5868005738880918,0.5111977778291519,0.5609756097560976,0.7275021026072329,0.9996939121276718,0.7317073170731707,0.8906955736224029,0.9998019440712079,0.5121951219512195,0.7012195121951219,0.5526601554546496,F
155,D:/hello/ASR/LibriSpeech/test-clean/121\127105\121-127105-0021.flac,0.25,0.4375,0.9993975065718468,0.5,0.55,0.9995281141329166,0.5,0.55,0.9995281141329166,0.25,0.4375,0.9993975065718468,0.5,0.55,0.9995281141329166,0.5,0.55,0.9995281141329166,0.5,0.55,0.9995281141329166,0.25,0.4375,0.9993975065718468,1.25,1.0,1.0,1.0,0.8333333333333334,1.0,1.0,1.0,1.0,F
156,D:/hello/ASR/LibriSpeech/test-clean/121\127105\121-127105-0022.flac,0.0625,0.12109375,0.06404691687839825,0.75,0.9090909090909092,1.0,0.5625,0.7215909090909092,0.6328663291394117,0.0625,0.12109375,0.06404691687839825,0.5625,0.7447916666666666,0.6212749920999222,0.625,0.8125,0.6238910368201006,0.1875,0.2958333333333333,0.27327647077456585,0.3125,0.3697916666666667,0.401043760891023,0.6875,0.8579545454545454,0.9997095662333204,0.6875,0.7767857142857143,0.8079454101311013,0.375,0.5535714285714286,0.4430132018326106,F
